file,blank,ps1,ps2,multi,ice,badice,mos1,mos2,Y
fake_29095.pgm,0,1,1,1,0,0,0.510683,0.8319190000000001,ps1+ps2+multi
fake_29096.pgm,0,1,1,1,0,0,0.830476,0.534122,ps1+ps2+multi
fake_29097.pgm,0,1,0,0,1,0,0.8482069999999999,0.0,ps1+ice
fake_29098.pgm,0,1,0,0,1,0,0.571184,0.0,ps1+ice
fake_29099.pgm,0,1,0,1,0,0,0.923427,0.643027,ps1+multi
fake_29100.pgm,0,1,1,1,1,0,0.69126,0.777015,ps1+ps2+multi+ice
fake_29104.pgm,0,0,1,1,1,0,0.9463,0.532522,ps2+multi+ice
fake_29105.pgm,0,0,1,1,0,0,0.8053600000000001,0.602375,ps2+multi
fake_29106.pgm,0,1,1,1,0,0,0.813397,0.8825049999999999,ps1+ps2+multi
fake_29107.pgm,0,1,0,0,0,0,0.654166,0.0,ps1
fake_29109.pgm,0,1,1,1,1,0,0.6217779999999999,0.605428,ps1+ps2+multi+ice
fake_29111.pgm,0,1,0,0,0,0,0.7303430000000001,0.0,ps1
fake_29112.pgm,0,1,1,1,0,0,0.911334,0.500951,ps1+ps2+multi
fake_29113.pgm,0,1,1,1,0,0,0.886066,0.595617,ps1+ps2+multi
fake_29114.pgm,0,1,0,0,1,0,0.75338,0.0,ps1+ice
fake_29115.pgm,0,1,1,1,0,0,0.646975,0.829736,ps1+ps2+multi
fake_29117.pgm,0,1,0,0,0,0,0.700697,0.0,ps1
fake_29118.pgm,0,1,1,1,0,0,0.591557,0.9337030000000001,ps1+ps2+multi
fake_29119.pgm,0,1,0,0,0,0,0.9337030000000001,0.0,ps1
fake_29121.pgm,0,1,0,0,0,0,0.549834,0.0,ps1
fake_29124.pgm,0,1,0,0,0,0,0.759496,0.0,ps1
fake_29125.pgm,0,1,1,1,0,0,0.943478,0.933783,ps1+ps2+multi
fake_29127.pgm,0,1,0,1,1,0,0.715376,0.891516,ps1+multi+ice
fake_29128.pgm,0,1,0,0,0,0,0.781854,0.0,ps1
fake_29129.pgm,0,0,1,1,0,0,0.8667540000000001,0.532503,ps2+multi
fake_29131.pgm,0,1,0,0,1,0,0.7289180000000001,0.0,ps1+ice
fake_29132.pgm,0,1,0,0,1,0,0.555955,0.0,ps1+ice
fake_29136.pgm,0,1,1,1,0,0,0.666246,0.60287,ps1+ps2+multi
fake_29138.pgm,0,1,0,0,0,0,0.6312260000000001,0.0,ps1
fake_29140.pgm,0,1,0,1,0,0,0.798859,0.616514,ps1+multi
fake_29142.pgm,0,1,0,0,0,0,0.7041430000000001,0.0,ps1
fake_29143.pgm,0,1,0,0,0,0,0.5267430000000001,0.0,ps1
fake_29144.pgm,0,0,1,0,1,0,0.7673760000000001,0.0,ps2+ice
fake_29145.pgm,0,0,1,1,1,0,0.939475,0.760104,ps2+multi+ice
fake_29146.pgm,0,1,0,0,0,0,0.9433889999999999,0.0,ps1
fake_29147.pgm,0,1,1,1,0,0,0.933066,0.621154,ps1+ps2+multi
fake_29148.pgm,0,1,1,1,0,0,0.59806,0.76944,ps1+ps2+multi
fake_29149.pgm,0,1,1,1,0,0,0.592799,0.600964,ps1+ps2+multi
fake_29150.pgm,0,1,0,0,1,0,0.735533,0.0,ps1+ice
fake_29153.pgm,0,0,1,0,0,0,0.753207,0.0,ps2
fake_29154.pgm,0,1,0,1,0,0,0.5217189999999999,0.695206,ps1+multi
fake_29155.pgm,0,1,0,0,0,0,0.873771,0.0,ps1
fake_29156.pgm,0,1,0,0,0,0,0.873771,0.0,ps1
fake_29160.pgm,0,0,1,0,1,0,0.6279939999999999,0.0,ps2+ice
fake_29162.pgm,0,1,0,0,0,0,0.562411,0.0,ps1
fake_29163.pgm,0,1,1,1,0,0,0.610168,0.781992,ps1+ps2+multi
fake_29164.pgm,0,1,1,1,0,0,0.533679,0.5725899999999999,ps1+ps2+multi
fake_29165.pgm,0,1,1,1,1,0,0.618404,0.8255290000000001,ps1+ps2+multi+ice
fake_29166.pgm,0,1,0,0,0,0,0.8255290000000001,0.0,ps1
fake_29167.pgm,0,1,0,0,1,0,0.6645800000000001,0.0,ps1+ice
fake_29168.pgm,0,1,0,0,0,0,0.7122930000000001,0.0,ps1
fake_29170.pgm,0,0,1,0,0,0,0.780454,0.0,ps2
fake_29171.pgm,0,1,0,0,0,0,0.6201180000000001,0.0,ps1
fake_29179.pgm,0,1,0,1,0,0,0.851351,0.579645,ps1+multi
fake_29181.pgm,0,0,1,1,0,0,0.690854,0.521012,ps2+multi
fake_29183.pgm,0,1,0,1,0,0,0.5774859999999999,0.765716,ps1+multi
fake_29185.pgm,0,1,1,1,0,0,0.664241,0.691401,ps1+ps2+multi
fake_29186.pgm,0,1,0,0,1,0,0.8227270000000001,0.0,ps1+ice
fake_29187.pgm,0,1,0,0,0,0,0.8227270000000001,0.0,ps1
fake_29188.pgm,0,1,0,0,0,0,0.655061,0.0,ps1
fake_29190.pgm,0,1,0,0,1,0,0.527513,0.0,ps1+ice
fake_29192.pgm,0,1,0,0,0,0,0.642057,0.0,ps1
fake_29193.pgm,0,0,1,1,0,0,0.5808220000000001,0.664938,ps2+multi
fake_29194.pgm,0,1,0,1,0,0,0.9148139999999999,0.590086,ps1+multi
fake_29195.pgm,0,0,1,0,1,0,0.5426,0.0,ps2+ice
fake_29196.pgm,0,1,0,0,1,0,0.87608,0.0,ps1+ice
fake_29197.pgm,0,1,1,1,0,0,0.693492,0.839044,ps1+ps2+multi
fake_29198.pgm,0,0,1,1,1,0,0.931932,0.51737,ps2+multi+ice
fake_29199.pgm,0,1,0,0,0,0,0.895028,0.0,ps1
fake_29200.pgm,0,1,1,1,0,0,0.71968,0.8737860000000001,ps1+ps2+multi
fake_29201.pgm,0,1,0,0,0,0,0.5279699999999999,0.0,ps1
fake_29202.pgm,0,1,1,1,1,0,0.548821,0.741437,ps1+ps2+multi+ice
fake_29203.pgm,0,1,0,1,0,0,0.569736,0.8021149999999999,ps1+multi
fake_29204.pgm,0,1,0,0,0,0,0.690562,0.0,ps1
fake_29205.pgm,0,0,1,0,1,0,0.523807,0.0,ps2+ice
fake_29206.pgm,0,0,1,0,0,0,0.523807,0.0,ps2
fake_29207.pgm,0,1,1,1,0,0,0.898589,0.897926,ps1+ps2+multi
fake_29208.pgm,0,1,0,0,0,0,0.692736,0.0,ps1
fake_29209.pgm,0,0,1,1,0,0,0.9401219999999999,0.888719,ps2+multi
fake_29212.pgm,0,1,0,0,0,0,0.526119,0.0,ps1
fake_29216.pgm,0,1,0,1,0,0,0.735837,0.6175729999999999,ps1+multi
fake_29217.pgm,0,1,0,0,1,0,0.6175729999999999,0.0,ps1+ice
fake_29219.pgm,0,0,1,1,0,0,0.68397,0.946938,ps2+multi
fake_29222.pgm,0,0,1,1,0,0,0.695788,0.760469,ps2+multi
fake_29223.pgm,0,1,0,0,0,0,0.9436680000000001,0.0,ps1
fake_29224.pgm,0,1,0,0,1,0,0.688164,0.0,ps1+ice
fake_29227.pgm,0,1,1,1,0,0,0.9233459999999999,0.651981,ps1+ps2+multi
fake_29228.pgm,0,0,1,1,0,0,0.919984,0.704458,ps2+multi
fake_29229.pgm,0,0,1,1,0,0,0.856351,0.5091939999999999,ps2+multi
fake_29230.pgm,0,1,0,0,0,0,0.7893020000000001,0.0,ps1
fake_29231.pgm,0,1,1,1,0,0,0.5950850000000001,0.612065,ps1+ps2+multi
fake_29234.pgm,0,1,0,1,0,0,0.5161180000000001,0.8427530000000001,ps1+multi
fake_29235.pgm,0,1,0,1,0,0,0.795241,0.586484,ps1+multi
fake_29236.pgm,0,1,0,0,1,0,0.806291,0.0,ps1+ice
fake_29237.pgm,0,1,0,0,1,0,0.806291,0.0,ps1+ice
fake_29240.pgm,0,1,1,0,0,0,0.7904479999999999,0.781687,ps1+ps2
fake_29241.pgm,0,1,0,0,1,0,0.5855630000000001,0.0,ps1+ice
fake_29242.pgm,0,1,1,1,0,0,0.9058950000000001,0.9227209999999999,ps1+ps2+multi
fake_29245.pgm,0,0,1,0,0,0,0.9088229999999999,0.0,ps2
fake_29246.pgm,0,0,1,1,0,0,0.869232,0.809231,ps2+multi
fake_29247.pgm,0,0,1,1,0,0,0.65678,0.9145340000000001,ps2+multi
fake_29248.pgm,0,1,1,1,1,0,0.6921149999999999,0.6325149999999999,ps1+ps2+multi+ice
fake_29249.pgm,0,1,0,0,1,0,0.6325149999999999,0.0,ps1+ice
fake_29251.pgm,0,0,1,1,0,0,0.755433,0.729631,ps2+multi
fake_29252.pgm,0,0,1,0,1,0,0.536115,0.0,ps2+ice
fake_29253.pgm,0,1,0,0,0,0,0.534242,0.0,ps1
fake_29254.pgm,0,1,0,0,0,0,0.8750870000000001,0.0,ps1
fake_29255.pgm,0,1,0,0,0,0,0.9374709999999999,0.0,ps1
fake_29256.pgm,0,1,0,0,0,0,0.9374709999999999,0.0,ps1
fake_29258.pgm,0,1,0,0,1,0,0.693576,0.0,ps1+ice
fake_29259.pgm,0,1,1,1,0,0,0.539773,0.769834,ps1+ps2+multi
fake_29260.pgm,0,0,1,1,0,0,0.585493,0.679549,ps2+multi
fake_29262.pgm,0,0,1,0,1,0,0.642353,0.0,ps2+ice
fake_29263.pgm,0,1,1,1,0,0,0.739207,0.522389,ps1+ps2+multi
fake_29264.pgm,0,1,0,1,0,0,0.690066,0.572732,ps1+multi
fake_29267.pgm,0,1,0,0,0,0,0.921004,0.0,ps1
fake_29268.pgm,0,1,1,1,0,0,0.8502549999999999,0.73018,ps1+ps2+multi
fake_29269.pgm,0,1,1,1,0,0,0.86911,0.524324,ps1+ps2+multi
fake_29270.pgm,0,0,1,1,0,0,0.6180899999999999,0.573764,ps2+multi
fake_29271.pgm,0,1,1,1,0,0,0.8196200000000001,0.585801,ps1+ps2+multi
fake_29272.pgm,0,1,0,0,0,0,0.585801,0.0,ps1
fake_29273.pgm,0,1,0,0,0,0,0.7885340000000001,0.0,ps1
fake_29274.pgm,0,1,0,0,1,0,0.586909,0.0,ps1+ice
fake_29277.pgm,0,1,0,0,0,0,0.665706,0.0,ps1
fake_29279.pgm,0,1,1,1,0,0,0.5053890000000001,0.616343,ps1+ps2+multi
fake_29280.pgm,0,1,0,0,0,0,0.7529020000000001,0.0,ps1
fake_29282.pgm,0,1,0,0,0,0,0.680424,0.0,ps1
fake_29283.pgm,0,1,1,1,1,0,0.832775,0.5875819999999999,ps1+ps2+multi+ice
fake_29284.pgm,0,1,1,1,0,0,0.626989,0.935768,ps1+ps2+multi
fake_29285.pgm,0,0,1,0,1,0,0.61752,0.0,ps2+ice
fake_29287.pgm,0,0,1,0,0,0,0.515536,0.0,ps2
fake_29289.pgm,0,1,1,1,0,0,0.808775,0.762621,ps1+ps2+multi
fake_29290.pgm,0,1,0,0,0,0,0.505405,0.0,ps1
fake_29291.pgm,0,1,1,1,0,0,0.870085,0.643775,ps1+ps2+multi
fake_29294.pgm,0,0,1,1,0,0,0.687649,0.647459,ps2+multi
fake_29295.pgm,0,1,1,1,0,0,0.9411709999999999,0.8057449999999999,ps1+ps2+multi
fake_29296.pgm,0,1,1,1,0,0,0.92681,0.5336350000000001,ps1+ps2+multi
fake_29299.pgm,0,1,0,0,0,0,0.5658890000000001,0.0,ps1
fake_29301.pgm,0,1,1,1,0,0,0.7066479999999999,0.599775,ps1+ps2+multi
fake_29302.pgm,0,0,1,0,1,0,0.565808,0.0,ps2+ice
fake_29304.pgm,0,1,0,0,1,0,0.632142,0.0,ps1+ice
fake_29306.pgm,0,1,0,1,0,0,0.7093229999999999,0.8655950000000001,ps1+multi
fake_29307.pgm,0,1,0,0,0,0,0.545378,0.0,ps1
fake_29308.pgm,0,1,0,0,0,0,0.78517,0.0,ps1
fake_29309.pgm,0,1,1,1,0,0,0.663571,0.701234,ps1+ps2+multi
fake_29310.pgm,0,1,0,0,0,0,0.939133,0.0,ps1
fake_29311.pgm,0,1,0,0,0,0,0.729155,0.0,ps1
fake_29312.pgm,0,0,1,0,1,0,0.9271309999999999,0.0,ps2+ice
fake_29313.pgm,0,1,0,0,0,0,0.786542,0.0,ps1
fake_29314.pgm,0,1,0,1,0,0,0.672337,0.8544229999999999,ps1+multi
fake_29316.pgm,0,0,1,0,0,0,0.6174,0.0,ps2
fake_29318.pgm,0,1,0,0,0,0,0.686503,0.0,ps1
fake_29320.pgm,0,1,1,1,0,0,0.9437989999999999,0.6459699999999999,ps1+ps2+multi
fake_29321.pgm,0,1,0,1,0,0,0.8199280000000001,0.773389,ps1+multi
fake_29322.pgm,0,0,1,1,0,0,0.859434,0.605662,ps2+multi
fake_29323.pgm,0,1,0,1,0,0,0.547582,0.504267,ps1+multi
fake_29326.pgm,0,1,0,0,0,0,0.7547,0.0,ps1
fake_29327.pgm,0,1,0,0,0,0,0.773546,0.0,ps1
fake_29328.pgm,0,1,1,0,0,0,0.834426,0.708327,ps1+ps2
fake_29329.pgm,0,0,1,0,0,0,0.708327,0.0,ps2
fake_29330.pgm,0,1,1,1,0,0,0.887367,0.927256,ps1+ps2+multi
fake_29332.pgm,0,1,0,0,0,0,0.7014520000000001,0.0,ps1
fake_29333.pgm,0,0,1,0,1,0,0.5282220000000001,0.0,ps2+ice
fake_29334.pgm,0,0,1,0,1,0,0.779112,0.0,ps2+ice
fake_29335.pgm,0,0,1,0,0,0,0.779112,0.0,ps2
fake_29336.pgm,0,1,0,0,0,0,0.676633,0.0,ps1
fake_29337.pgm,0,0,1,0,1,0,0.561508,0.0,ps2+ice
fake_29338.pgm,0,0,1,0,1,0,0.800438,0.0,ps2+ice
fake_29339.pgm,0,1,0,1,1,0,0.588372,0.949942,ps1+multi+ice
fake_29340.pgm,0,1,0,0,0,0,0.9438030000000001,0.0,ps1
fake_29341.pgm,0,1,1,1,0,0,0.8746149999999999,0.836575,ps1+ps2+multi
fake_29342.pgm,0,1,0,0,0,0,0.663597,0.0,ps1
fake_29343.pgm,0,1,1,1,0,0,0.848666,0.775963,ps1+ps2+multi
fake_29345.pgm,0,0,1,0,0,0,0.769996,0.0,ps2
fake_29346.pgm,0,1,0,0,1,0,0.671974,0.0,ps1+ice
fake_29347.pgm,0,1,0,0,1,0,0.532485,0.0,ps1+ice
fake_29348.pgm,0,1,0,0,0,0,0.532485,0.0,ps1
fake_29349.pgm,0,1,1,1,0,0,0.876682,0.668295,ps1+ps2+multi
fake_29350.pgm,0,1,1,1,1,0,0.641342,0.913668,ps1+ps2+multi+ice
fake_29351.pgm,0,1,0,0,0,0,0.78647,0.0,ps1
fake_29352.pgm,0,1,0,0,0,0,0.78647,0.0,ps1
fake_29354.pgm,0,1,1,1,0,0,0.698225,0.823378,ps1+ps2+multi
fake_29356.pgm,0,1,0,0,0,0,0.51749,0.0,ps1
fake_29358.pgm,0,1,0,0,0,0,0.73669,0.0,ps1
fake_29359.pgm,0,1,1,1,0,0,0.561772,0.830518,ps1+ps2+multi
fake_29361.pgm,0,1,0,0,0,0,0.537822,0.0,ps1
fake_29362.pgm,0,1,0,0,0,0,0.543039,0.0,ps1
fake_29367.pgm,0,1,1,1,1,0,0.5275380000000001,0.779269,ps1+ps2+multi+ice
fake_29369.pgm,0,1,0,0,0,0,0.750745,0.0,ps1
fake_29371.pgm,0,0,1,1,0,0,0.9250860000000001,0.814016,ps2+multi
fake_29372.pgm,0,1,0,0,0,0,0.652482,0.0,ps1
fake_29378.pgm,0,1,1,1,0,0,0.905122,0.7885310000000001,ps1+ps2+multi
fake_29379.pgm,0,1,0,0,0,0,0.511013,0.0,ps1
fake_29381.pgm,0,0,1,0,1,0,0.757307,0.0,ps2+ice
fake_29382.pgm,0,0,1,0,1,0,0.757307,0.0,ps2+ice
fake_29383.pgm,0,1,0,0,0,0,0.868517,0.0,ps1
fake_29387.pgm,0,1,0,0,1,0,0.704386,0.0,ps1+ice
fake_29388.pgm,0,1,1,1,0,0,0.690859,0.6083189999999999,ps1+ps2+multi
fake_29389.pgm,0,1,0,0,1,0,0.6083189999999999,0.0,ps1+ice
fake_29390.pgm,0,1,0,0,0,0,0.5459510000000001,0.0,ps1
fake_29391.pgm,0,0,1,0,1,0,0.687919,0.0,ps2+ice
fake_29392.pgm,0,0,1,1,0,0,0.586086,0.523874,ps2+multi
fake_29393.pgm,0,0,1,0,0,0,0.523874,0.0,ps2
fake_29394.pgm,0,1,0,0,0,0,0.5909270000000001,0.0,ps1
fake_29395.pgm,0,1,0,0,1,0,0.5909270000000001,0.0,ps1+ice
fake_29396.pgm,0,1,1,1,0,0,0.792107,0.768065,ps1+ps2+multi
fake_29398.pgm,0,1,0,1,0,0,0.642202,0.75871,ps1+multi
fake_29403.pgm,0,1,1,1,0,0,0.8570190000000001,0.885659,ps1+ps2+multi
fake_29406.pgm,0,1,0,1,0,0,0.787992,0.8815569999999999,ps1+multi
fake_29407.pgm,0,1,1,1,0,0,0.6901729999999999,0.663693,ps1+ps2+multi
fake_29408.pgm,0,0,1,1,0,0,0.769113,0.5555760000000001,ps2+multi
fake_29410.pgm,0,1,1,1,0,0,0.733622,0.704924,ps1+ps2+multi
fake_29416.pgm,0,0,1,0,1,0,0.94924,0.0,ps2+ice
fake_29417.pgm,0,1,0,1,0,0,0.8729709999999999,0.793957,ps1+multi
fake_29418.pgm,0,1,0,0,0,0,0.719363,0.0,ps1
fake_29419.pgm,0,1,0,0,0,0,0.592905,0.0,ps1
fake_29420.pgm,0,1,1,1,0,0,0.592192,0.862815,ps1+ps2+multi
fake_29422.pgm,0,1,0,0,0,0,0.816878,0.0,ps1
fake_29423.pgm,0,1,0,0,0,0,0.6735270000000001,0.0,ps1
fake_29424.pgm,0,0,1,0,1,0,0.807567,0.0,ps2+ice
fake_29425.pgm,0,1,0,1,0,0,0.763933,0.728396,ps1+multi
fake_29426.pgm,0,1,1,1,1,0,0.543671,0.838449,ps1+ps2+multi+ice
fake_29427.pgm,0,1,0,0,0,0,0.7752600000000001,0.0,ps1
fake_29428.pgm,0,1,0,0,0,0,0.693228,0.0,ps1
fake_29429.pgm,0,1,0,0,1,0,0.709222,0.0,ps1+ice
fake_29431.pgm,0,1,0,0,0,0,0.864474,0.0,ps1
fake_29433.pgm,0,1,0,0,0,0,0.78414,0.0,ps1
fake_29434.pgm,0,0,1,1,0,0,0.80033,0.628292,ps2+multi
fake_29437.pgm,0,1,0,0,0,0,0.918177,0.0,ps1
fake_29439.pgm,0,1,1,1,0,0,0.8903610000000001,0.619875,ps1+ps2+multi
fake_29441.pgm,0,1,0,0,0,0,0.59204,0.0,ps1
fake_29442.pgm,0,0,1,1,0,0,0.67789,0.784,ps2+multi
fake_29443.pgm,0,1,0,0,0,0,0.6774720000000001,0.0,ps1
fake_29444.pgm,0,0,1,1,0,0,0.541463,0.753319,ps2+multi
fake_29445.pgm,0,1,1,1,0,0,0.725617,0.58297,ps1+ps2+multi
fake_29446.pgm,0,1,0,1,0,0,0.522418,0.587278,ps1+multi
fake_29447.pgm,0,1,0,0,0,0,0.806647,0.0,ps1
fake_29448.pgm,0,1,0,0,0,0,0.806647,0.0,ps1
fake_29450.pgm,0,0,1,1,0,0,0.703522,0.644633,ps2+multi
fake_29451.pgm,0,1,1,1,0,0,0.912244,0.889403,ps1+ps2+multi
fake_29452.pgm,0,1,0,1,0,0,0.58013,0.8201,ps1+multi
fake_29453.pgm,0,1,1,1,0,0,0.7657,0.8575360000000001,ps1+ps2+multi
fake_29455.pgm,0,1,0,1,0,0,0.92212,0.646362,ps1+multi
fake_29456.pgm,0,1,0,0,0,0,0.695345,0.0,ps1
fake_29457.pgm,0,1,1,1,0,0,0.7746649999999999,0.9274190000000001,ps1+ps2+multi
fake_29458.pgm,0,1,0,0,0,0,0.501307,0.0,ps1
fake_29459.pgm,0,1,0,0,0,0,0.560893,0.0,ps1
fake_29460.pgm,0,1,0,0,0,0,0.560893,0.0,ps1
fake_29461.pgm,0,1,0,0,0,0,0.825664,0.0,ps1
fake_29463.pgm,0,0,1,0,1,0,0.863416,0.0,ps2+ice
fake_29464.pgm,0,1,0,1,1,0,0.742946,0.62564,ps1+multi+ice
fake_29465.pgm,0,0,1,1,0,0,0.5948180000000001,0.5316489999999999,ps2+multi
fake_29466.pgm,0,1,0,0,0,0,0.7588189999999999,0.0,ps1
fake_29468.pgm,0,1,0,0,0,0,0.530606,0.0,ps1
fake_29471.pgm,0,1,1,1,1,0,0.918385,0.6583899999999999,ps1+ps2+multi+ice
fake_29472.pgm,0,1,1,0,0,0,0.8588389999999999,0.0,ps1+ps2
fake_29473.pgm,0,1,0,1,0,0,0.809301,0.92274,ps1+multi
fake_29474.pgm,0,0,1,1,0,0,0.657081,0.615456,ps2+multi
fake_29476.pgm,0,1,0,0,0,0,0.644424,0.0,ps1
fake_29480.pgm,0,1,1,1,0,0,0.776411,0.529533,ps1+ps2+multi
fake_29481.pgm,0,1,0,0,0,0,0.6447609999999999,0.0,ps1
fake_29482.pgm,0,1,0,0,0,0,0.835617,0.0,ps1
fake_29485.pgm,0,1,0,0,0,0,0.691395,0.0,ps1
fake_29488.pgm,0,0,1,1,0,0,0.613873,0.7362920000000001,ps2+multi
fake_29490.pgm,0,1,1,1,0,0,0.62734,0.876393,ps1+ps2+multi
fake_29492.pgm,0,1,0,0,0,0,0.8311620000000001,0.0,ps1
fake_29497.pgm,0,1,1,1,0,0,0.746035,0.608214,ps1+ps2+multi
fake_29498.pgm,0,1,0,0,0,0,0.6663479999999999,0.0,ps1
fake_29499.pgm,0,1,0,0,0,0,0.866332,0.0,ps1
fake_29500.pgm,0,0,1,1,0,0,0.527965,0.675191,ps2+multi
fake_29501.pgm,0,0,1,0,1,0,0.9337770000000001,0.0,ps2+ice
fake_29502.pgm,0,1,0,0,0,0,0.777943,0.0,ps1
fake_29504.pgm,0,0,1,1,0,0,0.684148,0.651356,ps2+multi
fake_29505.pgm,0,1,0,1,0,0,0.812609,0.6260359999999999,ps1+multi
fake_29506.pgm,0,1,0,0,0,0,0.678621,0.0,ps1
fake_29507.pgm,0,0,1,0,1,0,0.514142,0.0,ps2+ice
fake_29508.pgm,0,0,1,1,0,0,0.543463,0.9288700000000001,ps2+multi
fake_29509.pgm,0,1,0,0,0,0,0.888747,0.0,ps1
fake_29510.pgm,0,0,1,1,0,0,0.836535,0.589924,ps2+multi
fake_29511.pgm,0,1,0,0,0,0,0.768095,0.0,ps1
fake_29512.pgm,0,1,0,0,0,0,0.809504,0.0,ps1
fake_29513.pgm,0,1,0,1,0,0,0.697991,0.61255,ps1+multi
fake_29515.pgm,0,1,1,1,0,0,0.8557040000000001,0.630951,ps1+ps2+multi
fake_29516.pgm,0,1,1,1,1,0,0.887093,0.638848,ps1+ps2+multi+ice
fake_29517.pgm,0,0,1,1,0,0,0.941999,0.56435,ps2+multi
fake_29518.pgm,0,1,1,1,1,0,0.6632279999999999,0.8231719999999999,ps1+ps2+multi+ice
fake_29521.pgm,0,1,0,0,0,0,0.710795,0.0,ps1
fake_29522.pgm,0,1,0,1,0,0,0.506434,0.534467,ps1+multi
fake_29524.pgm,0,0,1,1,1,0,0.649171,0.6885319999999999,ps2+multi+ice
fake_29526.pgm,0,1,0,1,1,0,0.856334,0.5178159999999999,ps1+multi+ice
fake_29527.pgm,0,1,0,0,0,0,0.850039,0.0,ps1
fake_29528.pgm,0,1,0,0,1,0,0.850039,0.0,ps1+ice
fake_29529.pgm,0,1,1,1,0,0,0.8308129999999999,0.663683,ps1+ps2+multi
fake_29530.pgm,0,1,0,0,0,0,0.599843,0.0,ps1
fake_29531.pgm,0,1,0,0,1,0,0.8360860000000001,0.0,ps1+ice
fake_29532.pgm,0,1,0,0,0,0,0.533468,0.0,ps1
fake_29533.pgm,0,1,0,0,0,0,0.533468,0.0,ps1
fake_29535.pgm,0,1,0,1,1,0,0.71563,0.586404,ps1+multi+ice
fake_29536.pgm,0,1,0,0,0,0,0.706465,0.0,ps1
fake_29537.pgm,0,1,0,0,0,0,0.544389,0.0,ps1
fake_29538.pgm,0,1,1,1,1,0,0.939075,0.6108180000000001,ps1+ps2+multi+ice
fake_29539.pgm,0,1,1,1,1,0,0.570087,0.8724200000000001,ps1+ps2+multi+ice
fake_29540.pgm,0,0,1,1,0,0,0.625792,0.635868,ps2+multi
fake_29541.pgm,0,1,0,0,0,0,0.629438,0.0,ps1
fake_29542.pgm,0,1,0,0,0,0,0.555801,0.0,ps1
fake_29544.pgm,0,1,1,1,0,0,0.51356,0.637231,ps1+ps2+multi
fake_29545.pgm,0,0,1,1,0,0,0.796307,0.8372930000000001,ps2+multi
fake_29547.pgm,0,1,0,0,0,0,0.638772,0.0,ps1
fake_29550.pgm,0,1,0,0,0,0,0.745502,0.0,ps1
fake_29551.pgm,0,1,0,0,0,0,0.745502,0.0,ps1
fake_29552.pgm,0,1,0,0,0,0,0.9384170000000001,0.0,ps1
fake_29553.pgm,0,0,1,1,1,0,0.925075,0.506606,ps2+multi+ice
fake_29554.pgm,0,1,1,1,0,0,0.664138,0.8925639999999999,ps1+ps2+multi
fake_29555.pgm,0,1,1,0,0,0,0.924163,0.599841,ps1+ps2
fake_29556.pgm,0,1,1,1,0,0,0.527936,0.940045,ps1+ps2+multi
fake_29558.pgm,0,1,0,1,0,0,0.8931870000000001,0.834498,ps1+multi
fake_29563.pgm,0,1,1,1,0,0,0.6542680000000001,0.73521,ps1+ps2+multi
fake_29564.pgm,0,1,0,0,0,0,0.886343,0.0,ps1
fake_29565.pgm,0,1,0,0,0,0,0.886343,0.0,ps1
fake_29566.pgm,0,1,1,1,1,0,0.707765,0.633354,ps1+ps2+multi+ice
fake_29567.pgm,0,1,0,1,0,0,0.516162,0.552567,ps1+multi
fake_29569.pgm,0,1,1,1,0,0,0.737478,0.596973,ps1+ps2+multi
fake_29570.pgm,0,1,0,0,1,0,0.596973,0.0,ps1+ice
fake_29571.pgm,0,1,0,1,0,0,0.642664,0.8407389999999999,ps1+multi
fake_29573.pgm,0,0,1,0,1,0,0.7018449999999999,0.0,ps2+ice
fake_29574.pgm,0,1,0,0,0,0,0.580465,0.0,ps1
fake_29575.pgm,0,1,0,0,0,0,0.524596,0.0,ps1
fake_29576.pgm,1,0,0,0,0,0,0.0,0.0,blank
fake_29577.pgm,0,1,0,1,0,0,0.6097819999999999,0.830443,ps1+multi
fake_29578.pgm,0,1,0,0,0,0,0.758938,0.0,ps1
fake_29580.pgm,0,1,0,0,1,0,0.8802049999999999,0.0,ps1+ice
fake_29581.pgm,0,1,0,0,0,0,0.947457,0.0,ps1
fake_29583.pgm,0,1,1,1,0,0,0.684026,0.837498,ps1+ps2+multi
fake_29584.pgm,0,1,0,0,0,0,0.5651729999999999,0.0,ps1
fake_29585.pgm,0,1,0,0,1,0,0.67406,0.0,ps1+ice
fake_29587.pgm,0,0,1,1,0,0,0.925808,0.938983,ps2+multi
fake_29589.pgm,0,1,0,0,0,0,0.619232,0.0,ps1
fake_29591.pgm,0,1,1,1,0,0,0.519269,0.903967,ps1+ps2+multi
fake_29592.pgm,0,1,0,0,0,0,0.5982810000000001,0.0,ps1
fake_29593.pgm,0,1,0,0,1,0,0.942127,0.0,ps1+ice
fake_29594.pgm,0,1,0,0,0,0,0.774594,0.0,ps1
fake_29595.pgm,0,1,1,1,0,0,0.684404,0.601565,ps1+ps2+multi
fake_29596.pgm,0,1,0,1,0,0,0.8774120000000001,0.587964,ps1+multi
fake_29600.pgm,0,1,1,0,1,0,0.757174,0.886591,ps1+ps2+ice
fake_29602.pgm,0,1,0,0,0,0,0.6426109999999999,0.0,ps1
fake_29603.pgm,0,0,1,1,0,0,0.737016,0.8587440000000001,ps2+multi
fake_29605.pgm,0,1,0,0,0,0,0.675128,0.0,ps1
fake_29606.pgm,0,1,0,0,0,0,0.819398,0.0,ps1
fake_29607.pgm,0,1,0,0,0,0,0.7046520000000001,0.0,ps1
